Gender,Age,Married,Number of Dependents,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,age_group,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,avg_monthly_spend,spend_change,high_bill
0,47,0,0,95959.0,39.33,-120.86,0,0.11,1,-0.61,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.37,-0.7,0.0,0,-0.17,-0.6,0,Adult,1,0,0,0,0,1,-0.63,-0.75,0
0,60,0,0,93035.0,34.18,-119.22,0,-0.87,0,0.0,0.47,1,22.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.94,-0.84,22.53,150,-0.88,-0.88,0,Adult,0,1,0,1,0,0,-6.51,5.57,0
1,21,1,0,94574.0,38.58,-122.3,1,0.02,1,0.73,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.27,-0.68,35.05,0,0.49,-0.41,1,Young,0,1,0,0,0,1,-0.66,-0.61,0
1,26,0,0,92653.0,33.61,-117.72,0,0.15,1,-0.85,0.0,1,73.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0,0.72,0.32,0.0,0,-0.29,0.16,0,Young,1,0,0,0,1,0,0.28,0.44,1
0,24,0,0,91786.0,34.11,-117.66,0,-1.2,1,-0.02,0.0,1,59.0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.85,-0.9,0.0,0,-0.8,-0.95,0,Young,0,1,0,1,0,0,4.55,-3.7,1
0,41,0,0,93111.0,34.46,-119.8,0,-0.06,1,-1.14,0.0,1,14.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.16,0.37,43.38,0,-0.52,0.12,0,Adult,1,0,0,0,0,1,0.39,0.77,1
0,43,0,0,90803.0,33.76,-118.13,0,-0.22,1,-1.69,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.44,-0.8,29.59,0,-0.8,-0.88,0,Adult,0,1,0,1,0,0,-1.03,-0.41,0
1,65,0,0,90706.0,33.89,-118.13,0,0.31,1,1.44,0.0,1,4.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5,0.42,0.0,0,1.23,0.7,1,Senior,0,1,0,1,0,0,0.32,0.18,1
1,19,1,0,90004.0,34.08,-118.31,1,-1.2,1,1.41,0.0,1,51.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,-0.63,-0.95,0.0,0,-0.73,-0.97,1,Young,0,1,0,1,0,0,4.8,-5.43,0
1,63,0,0,94062.0,37.41,-122.3,0,0.8,0,0.0,0.47,1,7.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.8,-0.13,0.0,130,-0.88,-0.32,0,Senior,0,1,0,0,0,1,-0.07,-0.73,0
0,61,0,2,92802.0,33.81,-117.92,0,-0.46,1,-0.89,1.0,1,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.54,-0.24,0.0,0,-0.55,-0.35,0,Senior,1,0,0,1,0,0,-0.44,0.98,1
1,21,1,0,93021.0,34.31,-118.86,6,-0.34,1,-1.19,1.0,1,27.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0,0.08,-0.32,32.59,0,-0.62,-0.45,0,Young,0,1,0,1,0,0,-0.48,0.57,0
0,44,1,0,91411.0,34.18,-118.46,1,1.41,1,0.9,1.0,1,23.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0.8,1.55,0.0,0,2.09,1.84,0,Adult,1,0,0,0,1,0,0.64,0.15,1
0,29,0,0,96068.0,41.08,-121.2,0,-0.91,1,0.63,1.0,1,59.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.3,-0.76,0.0,0,-0.48,-0.74,0,Young,0,1,0,1,0,0,-8.61,8.31,0
0,26,0,0,91978.0,32.73,-116.95,0,-0.99,1,1.22,0.0,1,59.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.22,-0.76,0.0,0,-0.49,-0.75,0,Young,1,0,0,1,0,0,-121.8,122.02,1
0,24,0,0,95935.0,39.38,-121.21,0,-1.08,1,0.16,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.45,-0.96,0.0,0,-0.69,-0.96,0,Young,0,0,1,1,0,0,12.73,-14.18,0
1,63,0,0,94104.0,37.79,-122.4,0,-0.46,1,-1.21,1.0,1,10.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.09,-0.07,0.0,0,-0.66,-0.25,1,Senior,1,0,0,1,0,0,-0.13,1.22,1
0,30,1,0,93543.0,34.51,-117.96,2,1.33,1,-0.54,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.44,0.0,0,0.5,-0.2,0,Young,0,1,0,0,0,1,-0.19,-1.24,0
0,62,1,2,92404.0,34.18,-117.22,4,1.61,1,1.38,1.0,1,20.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.67,1.7,0.0,0,2.86,2.19,0,Senior,0,1,0,0,0,1,0.65,0.02,1
1,20,0,1,92507.0,33.98,-117.32,0,1.37,1,0.12,1.0,1,51.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.88,1.61,0.0,0,1.23,1.63,0,Young,0,1,0,0,0,1,0.68,0.2,1
0,19,1,0,95310.0,38.09,-120.38,1,1.37,1,-0.16,1.0,1,58.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.91,1.67,0.0,0,0.93,1.6,0,Young,1,0,0,0,0,1,0.71,0.2,1
0,37,0,0,93654.0,36.64,-119.42,0,0.6,1,-0.65,1.0,1,8.0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.28,1.15,0.0,0,0.04,0.92,0,Adult,1,0,0,0,1,0,0.72,0.55,1
0,49,0,0,91367.0,34.18,-118.62,0,-1.16,1,0.12,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.4,-0.97,0.0,0,-0.76,-0.99,0,Adult,0,1,0,1,0,0,6.18,-7.58,0
0,45,0,2,95565.0,40.44,-124.1,0,-0.46,1,0.16,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.83,0.0,0,-0.2,-0.72,0,Adult,0,1,0,0,0,1,-1.55,0.12,0
1,26,1,0,92532.0,33.71,-117.32,7,-0.3,1,0.87,0.0,1,82.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.35,-0.21,0.0,0,0.21,-0.11,0,Young,1,0,0,1,0,0,-0.3,0.66,1
0,40,0,0,95361.0,37.79,-120.78,0,-0.34,1,0.78,1.0,1,5.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0.87,0.0,0.0,0,0.13,0.04,1,Adult,0,1,0,1,0,0,0.0,0.87,1
1,42,1,3,93526.0,36.87,-118.19,5,1.61,1,-0.53,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.26,-0.19,0.0,0,0.66,0.05,0,Adult,0,1,0,0,0,1,-0.07,-1.19,0
1,20,0,0,92065.0,33.04,-116.83,0,0.15,1,-0.43,0.0,1,71.0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1.01,0.57,30.26,0,-0.05,0.42,0,Young,0,1,0,1,0,0,0.49,0.51,1
0,24,1,2,93405.0,35.24,-120.73,8,0.68,0,0.0,0.47,1,47.0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1,-0.8,-0.2,0.0,0,-0.88,-0.42,0,Young,1,0,0,1,0,0,-0.12,-0.68,0
0,52,0,0,92122.0,32.86,-117.21,0,-1.28,1,-0.83,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-1.0,0.0,0,-0.87,-1.05,1,Adult,0,1,0,1,0,0,3.58,-5.01,0
0,29,1,1,93602.0,36.99,-119.24,3,-0.59,1,-1.12,0.0,1,59.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.63,-0.3,0.0,0,-0.67,-0.43,0,Young,1,0,0,1,0,0,-0.71,1.35,1
0,39,1,1,95943.0,39.6,-122.03,7,-0.71,1,0.54,0.0,1,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.37,-0.5,0.0,0,-0.3,-0.49,0,Adult,0,0,1,1,0,0,-1.71,2.08,1
0,20,1,0,95471.0,38.52,-122.98,1,-0.99,1,-1.49,0.0,1,42.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.36,-0.73,0.0,0,-0.83,-0.82,1,Young,1,0,0,1,0,0,-116.19,116.55,1
0,62,1,0,93641.0,36.7,-119.02,1,-0.99,1,1.05,1.0,1,16.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.71,-0.72,0.0,70,-0.51,-0.69,0,Senior,1,0,0,1,0,0,-114.32,115.03,1
0,79,0,0,95747.0,38.78,-121.37,0,0.88,1,-1.5,0.0,1,6.0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.05,0.55,33.07,0,-0.56,0.26,0,Senior,1,0,0,0,1,0,0.29,-0.25,0
0,56,1,0,92832.0,33.87,-117.93,1,0.39,1,-0.35,1.0,1,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.84,0.05,28.83,0,0.14,0.07,0,Adult,0,1,0,0,1,0,0.03,-1.88,0
1,44,1,3,94111.0,37.8,-122.4,5,-0.79,1,0.72,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.26,-0.86,0.0,0,-0.34,-0.78,0,Adult,1,0,0,0,0,1,-4.09,2.84,0
1,51,0,0,92259.0,32.7,-115.89,0,1.37,1,-0.34,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.25,-0.26,0.0,0,0.73,0.01,0,Adult,0,1,0,0,0,1,-0.11,-1.14,0
1,56,1,0,94061.0,37.46,-122.24,1,1.25,1,1.0,1.0,1,27.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.57,1.18,0.0,0,2.01,1.53,0,Adult,0,1,0,0,1,0,0.53,0.04,1
0,51,0,0,94131.0,37.75,-122.44,0,1.57,1,-0.97,1.0,1,21.0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0,0.55,1.51,0.0,0,0.14,1.24,0,Adult,1,0,0,0,0,1,0.59,-0.04,1
1,21,1,0,94939.0,37.94,-122.53,3,-0.71,1,-0.96,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-0.86,0.0,0,-0.66,-0.88,0,Young,0,1,0,1,0,0,-2.95,1.55,0
1,73,0,0,92117.0,32.83,-117.2,0,-1.28,1,-0.22,0.0,1,27.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,-0.98,0.0,10,-0.86,-1.02,1,Senior,1,0,0,1,0,0,3.5,-3.3,0
1,52,0,0,95466.0,39.09,-123.5,0,-0.91,1,-1.11,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.38,-0.91,0.0,0,-0.76,-0.94,0,Adult,1,0,0,1,0,0,-10.35,8.97,0
1,60,0,0,90040.0,33.99,-118.15,0,-1.24,1,0.75,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.99,0.0,0,-0.8,-1.02,0,Adult,0,1,0,1,0,0,4.15,-5.57,0
1,52,0,0,92548.0,33.76,-117.12,0,-0.71,1,1.15,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.26,-0.84,0.0,0,-0.16,-0.72,0,Adult,1,0,0,0,0,1,-2.89,1.64,0
1,43,1,0,95010.0,36.98,-121.95,1,0.84,1,-1.39,0.0,1,25.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.52,1.57,0.0,0,-0.47,1.1,0,Adult,1,0,0,0,1,0,0.85,0.66,1
0,38,0,0,90027.0,34.13,-118.3,0,-0.75,0,0.0,0.47,1,6.0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1,-0.42,-0.69,0.0,10,-0.88,-0.81,1,Adult,1,0,0,1,0,0,-2.76,2.34,0
1,30,1,2,92861.0,33.82,-117.81,1,0.11,1,-0.53,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.69,0.0,0,-0.13,-0.59,0,Young,0,1,0,0,1,0,-0.63,-0.8,0
0,75,0,0,91108.0,34.12,-118.11,0,-0.71,1,-0.99,1.0,1,5.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.53,-0.47,0.0,0,-0.67,-0.57,1,Senior,1,0,0,1,0,0,-1.61,2.14,1
1,65,0,0,90059.0,33.93,-118.25,0,0.43,1,-0.95,1.0,1,26.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0.86,0.69,0.0,0,-0.25,0.47,0,Senior,1,0,0,0,1,0,0.48,0.38,1
1,53,1,1,92844.0,33.77,-117.97,1,1.61,1,0.84,1.0,1,10.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.68,2.71,42.29,0,2.25,2.79,0,Adult,1,0,0,0,0,1,1.04,0.64,1
0,70,0,0,91203.0,34.15,-118.26,0,0.92,1,0.29,1.0,1,10.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1.71,1.81,0.0,0,1.02,1.73,0,Senior,1,0,0,1,0,0,0.94,0.77,1
1,73,1,0,95932.0,39.27,-122.05,0,1.37,1,1.38,1.0,1,17.0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0.23,1.08,0.0,0,2.55,1.61,0,Senior,1,0,0,0,1,0,0.46,-0.23,1
1,77,0,0,92130.0,32.96,-117.2,0,-0.38,1,0.43,0.0,1,23.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.01,0.0,0,-0.04,-0.01,1,Senior,1,0,0,1,0,0,0.01,1.0,1
1,62,1,0,91302.0,34.13,-118.68,5,0.31,1,1.69,1.0,1,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.23,0.04,0.0,0,1.4,0.45,0,Senior,0,1,0,1,0,0,0.03,-0.27,0
0,50,1,0,94601.0,37.78,-122.22,1,0.39,1,0.68,1.0,1,9.0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,1,1.16,0.82,30.46,140,0.83,0.93,1,Adult,1,0,0,1,0,0,0.59,0.57,1
1,70,0,0,91020.0,34.21,-118.23,0,-0.71,1,-1.29,0.0,1,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.37,-0.5,0.0,0,-0.74,-0.62,1,Senior,0,1,0,1,0,0,-1.72,2.09,1
0,62,0,0,92070.0,33.17,-116.74,0,-0.42,1,-0.37,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.82,0.0,0,-0.35,-0.75,0,Senior,0,1,0,0,1,0,-1.42,-0.01,0
1,72,1,0,92882.0,33.82,-117.6,7,0.96,1,0.16,1.0,1,29.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.42,0.88,0.0,120,0.94,1.01,0,Senior,1,0,0,1,0,0,0.45,-0.02,1
1,66,0,0,95641.0,38.15,-121.6,0,1.61,1,0.44,1.0,1,18.0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1,1.42,2.41,0.0,0,1.78,2.43,0,Senior,1,0,0,0,0,1,0.92,0.49,1
0,40,1,0,90242.0,33.92,-118.14,4,1.21,1,1.73,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.28,-0.38,0.0,0,2.68,0.49,0,Adult,1,0,0,0,0,1,-0.17,-1.11,0
0,72,1,0,92806.0,33.84,-117.87,1,1.57,1,1.59,1.0,1,18.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1.66,2.53,0.0,0,3.04,2.9,0,Senior,1,0,0,0,0,1,0.98,0.68,1
1,32,1,2,94404.0,37.56,-122.27,4,0.27,1,1.68,0.0,1,23.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1,-0.13,0.03,0.0,0,1.33,0.41,0,Young,0,1,0,1,0,0,0.02,-0.15,0
0,27,1,0,95376.0,37.68,-121.45,0,0.72,1,-0.16,1.0,1,51.0,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.3,1.3,0.0,0,0.49,1.17,0,Young,1,0,0,0,1,0,0.76,0.55,1
1,19,0,0,92688.0,33.62,-117.61,0,0.92,1,1.44,1.0,1,48.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.66,1.02,0.0,0,2.03,1.4,0,Young,0,1,0,0,1,0,0.53,0.13,1
0,39,1,0,92382.0,34.19,-117.08,1,0.31,0,0.0,0.47,1,21.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1,-0.7,-0.25,0.0,0,-0.88,-0.46,1,Adult,1,0,0,0,1,0,-0.19,-0.51,0
1,60,0,0,94542.0,37.66,-122.05,0,-1.08,1,0.78,0.0,1,10.0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.83,-0.79,0.0,0,-0.63,-0.81,0,Adult,1,0,0,1,0,0,10.52,-9.69,1
1,29,1,0,95655.0,38.55,-121.27,6,1.61,1,-0.97,0.0,1,59.0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0.16,1.15,0.0,0,0.16,0.96,0,Young,0,1,0,0,0,1,0.44,-0.28,0
0,22,1,0,91977.0,32.73,-116.99,7,1.49,0,0.0,0.47,1,59.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-0.11,0.78,0.0,120,-0.88,0.4,0,Young,1,0,0,0,0,1,0.31,-0.43,0
1,47,0,0,93268.0,35.18,-119.4,0,-1.28,1,0.9,0.0,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.24,-0.97,0.0,0,-0.84,-1.02,0,Adult,0,0,1,1,0,0,3.49,-3.26,1
0,73,1,0,96021.0,39.91,-122.29,1,1.25,1,0.87,1.0,1,18.0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.45,2.08,0.0,0,1.88,2.2,0,Senior,0,1,0,0,0,1,0.93,0.53,1
0,23,0,0,93549.0,36.3,-117.87,0,-1.28,1,0.73,0.0,1,51.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.25,-0.97,0.0,0,-0.84,-1.02,1,Young,0,1,0,1,0,0,3.49,-3.25,1
0,40,0,0,95076.0,36.93,-121.75,0,1.37,1,0.5,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.24,-0.26,0.0,0,1.63,0.28,0,Adult,1,0,0,0,1,0,-0.11,-1.14,0
0,48,1,2,96051.0,40.88,-122.42,4,1.25,1,-1.09,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.46,0.0,0,-0.09,-0.39,0,Adult,0,0,1,0,0,1,-0.2,-1.23,0
0,50,1,2,91764.0,34.07,-117.61,8,-0.83,1,0.63,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.38,-0.87,0.0,0,-0.4,-0.81,0,Adult,1,0,0,1,0,0,-5.15,3.76,0
0,56,1,0,95571.0,40.31,-123.91,8,1.21,0,0.0,0.47,1,29.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1,-1.74,0.03,0.0,0,-0.88,-0.24,0,Adult,0,1,0,0,0,1,0.01,-1.76,0
0,63,0,0,92655.0,33.74,-117.99,0,-1.28,1,-0.91,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-1.0,0.0,0,-0.87,-1.05,0,Senior,0,1,0,1,0,0,3.58,-4.99,0
0,50,1,2,93218.0,35.85,-119.0,5,-0.91,1,-0.42,0.0,1,12.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,-0.12,-0.76,0.0,0,-0.65,-0.79,0,Adult,0,1,0,1,0,0,-8.63,8.52,0
0,67,0,0,93530.0,36.56,-117.96,0,0.68,1,1.32,1.0,1,10.0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0,0.57,0.79,0.0,0,1.61,1.1,0,Senior,0,1,0,0,0,1,0.47,0.1,1
1,55,0,2,90606.0,33.98,-118.07,0,-0.42,0,0.0,0.47,1,29.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1,-0.46,-0.55,0.0,0,-0.88,-0.7,0,Adult,0,1,0,0,1,0,-0.96,0.49,0
1,22,1,3,96062.0,40.53,-122.15,5,1.21,1,0.56,0.0,1,71.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0,-0.29,0.51,8.5,0,1.53,0.85,0,Young,0,1,0,0,1,0,0.23,-0.52,0
1,72,0,0,92397.0,34.36,-117.62,0,-1.28,1,-0.54,0.0,1,13.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.22,-0.98,0.0,0,-0.86,-1.03,1,Senior,1,0,0,1,0,0,3.5,-3.28,1
1,62,1,0,92109.0,32.79,-117.23,1,-1.08,1,0.47,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.44,-0.94,0.0,0,-0.66,-0.94,1,Senior,1,0,0,1,0,0,12.52,-13.95,0
0,69,0,0,91208.0,34.2,-118.24,0,0.88,1,-0.51,1.0,1,14.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1,-1.81,1.17,0.0,0,0.3,1.01,0,Senior,1,0,0,0,0,1,0.62,-2.43,0
1,57,0,0,92109.0,32.79,-117.23,0,-1.28,1,-0.22,0.0,1,5.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.51,-0.97,0.0,0,-0.86,-1.02,1,Adult,1,0,0,1,0,0,3.48,-2.97,1
1,76,0,0,92121.0,32.9,-117.2,0,-0.95,1,-0.93,1.0,1,21.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.67,-0.67,0.0,0,-0.75,-0.75,1,Senior,1,0,0,1,0,0,-14.25,14.92,1
1,73,0,2,95458.0,39.14,-122.77,0,0.02,1,-0.94,1.0,1,19.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,1.35,0.52,0.0,0,-0.39,0.3,0,Senior,1,0,0,0,0,1,0.51,0.84,1
0,35,0,0,95648.0,38.92,-121.31,0,1.29,1,-0.82,1.0,1,7.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.74,1.48,0.0,0,0.2,1.23,0,Young,0,1,0,0,0,1,0.65,0.09,1
0,70,0,0,91351.0,34.42,-118.42,0,-1.28,1,-1.35,0.0,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.19,-0.98,0.0,0,-0.88,-1.03,1,Senior,1,0,0,1,0,0,3.5,-3.31,0
1,74,0,0,95426.0,38.84,-122.73,0,-0.22,1,0.43,1.0,1,25.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.7,0.0,0.0,0,0.11,0.03,1,Senior,1,0,0,1,0,0,0.0,0.69,1
0,27,0,0,94804.0,37.92,-122.34,0,-0.67,1,-0.37,0.0,1,59.0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.99,-0.35,0.0,140,-0.5,-0.38,1,Young,1,0,0,1,0,0,-1.06,2.05,1
0,44,0,3,93030.0,34.22,-119.18,0,-1.28,1,1.27,0.0,1,25.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1,-0.45,-0.98,0.0,0,-0.83,-1.03,0,Adult,1,0,0,1,0,0,3.53,-3.98,0
0,80,0,0,95494.0,38.89,-123.24,0,1.33,1,-0.53,0.0,1,3.0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.15,1.86,0.0,0,0.51,1.62,0,Senior,1,0,0,0,0,1,0.8,0.35,1
1,68,0,0,91768.0,34.07,-117.79,0,1.57,1,-1.59,1.0,1,12.0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1.16,2.16,0.0,0,-0.56,1.54,0,Senior,0,1,0,0,1,0,0.84,0.32,1
1,39,0,0,92126.0,32.89,-117.15,0,-0.91,1,-1.47,1.0,1,26.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.36,-0.65,0.0,0,-0.82,-0.76,1,Adult,1,0,0,1,0,0,-7.45,7.8,1
1,28,0,0,93720.0,36.88,-119.76,0,-0.79,0,0.0,0.47,1,53.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,-1.97,-0.81,0.0,0,-0.88,-0.9,1,Young,1,0,0,1,0,0,-3.85,1.88,0
1,51,1,3,92602.0,33.72,-117.73,9,-0.34,1,-0.36,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.38,-0.79,0.0,0,-0.3,-0.72,0,Adult,0,1,0,0,0,1,-1.2,-0.18,0
1,55,1,0,92832.0,33.87,-117.93,5,1.41,0,0.0,0.47,1,30.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.91,0.12,0.0,0,-0.88,-0.17,0,Adult,0,1,0,0,0,1,0.05,-0.96,0
0,63,0,0,91604.0,34.14,-118.39,0,-0.75,0,0.0,0.47,1,12.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.06,-0.82,0.0,0,-0.88,-0.91,0,Senior,0,0,1,1,0,0,-3.27,2.21,0
0,68,1,0,95681.0,38.98,-121.35,3,-0.34,0,0.0,0.47,1,28.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0,-0.96,-0.64,0.0,0,-0.88,-0.77,0,Senior,0,1,0,0,0,1,-0.97,0.02,0
1,63,0,0,91304.0,34.22,-118.63,0,1.53,1,-0.17,1.0,1,17.0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.54,2.41,46.26,0,1.03,2.19,0,Senior,0,1,0,0,0,1,0.95,0.59,1
1,44,0,0,95672.0,38.72,-120.99,0,-1.28,1,0.07,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.41,-1.0,0.0,0,-0.85,-1.04,1,Adult,0,0,1,1,0,0,3.57,-4.99,0
0,79,1,0,91978.0,32.73,-116.95,3,-0.95,1,-0.19,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.93,0.0,0,-0.64,-0.92,0,Senior,0,1,0,0,1,0,-19.69,18.26,0
0,58,0,0,92676.0,33.78,-117.64,0,-0.91,1,-0.72,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.44,-0.91,0.0,0,-0.7,-0.93,0,Adult,0,1,0,0,1,0,-10.33,8.89,0
0,39,1,0,95668.0,38.83,-121.5,5,1.33,1,1.77,1.0,1,16.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0,0.84,1.54,18.72,0,2.9,2.07,1,Adult,1,0,0,0,1,0,0.66,0.18,1
0,71,0,0,91204.0,34.14,-118.26,0,-1.28,1,-0.75,0.0,1,14.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.61,-0.99,0.0,0,-0.87,-1.04,1,Senior,1,0,0,1,0,0,3.54,-4.14,0
1,59,0,0,90275.0,33.75,-118.37,0,-0.1,1,-1.38,1.0,1,18.0,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.5,0.06,0.0,0,-0.65,-0.14,0,Adult,0,1,0,0,1,0,0.07,0.43,1
